leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label
16.075,1.062176576,0.164,0.076,0.941,0.048,0.021,0.323,0.321,0.555,-0.005,2.363,0.13,0
16.852,1.06330244,0.176,0.082,0.944,0.045,0.026,0.375,0.497,0.669,0.021,1.778,0.137,0
17.34,1.05805713,0.208,0.093,0.945,0.056,0.027,0.428,0.638,0.871,0.026,2.126,0.151,0
16.588,1.057756769,0.208,0.11,0.943,0.044,0.025,0.358,0.49,0.685,0.037,1.849,0.177,0
15.125,1.064346406,0.176,0.125,0.938,0.056,0.023,0.299,0.402,0.847,0.026,2.449,0.196,0
15.807,1.060818811,0.181,0.128,0.941,0.049,0.024,0.305,0.417,0.779,0.027,2.127,0.208,0
15.162,1.065496255,0.172,0.111,0.938,0.032,0.024,0.286,0.381,0.487,0.08,1.357,0.193,0
15.528,1.064952977,0.151,0.111,0.939,0.036,0.021,0.284,0.376,0.57,0.104,1.82,0.207,0
16.021,1.063713436,0.16,0.109,0.941,0.044,0.021,0.371,0.567,0.712,-0.011,2.189,0.2,0
15.877,1.062738609,0.166,0.105,0.941,0.044,0.025,0.403,0.652,0.722,0.05,1.856,0.196,0
15.142,1.063898241,0.166,0.091,0.938,0.06,0.023,0.132,0.132,0.838,0.052,2.696,0.161,0
15.354,1.063327629,0.205,0.101,0.939,0.07,0.03,0.133,0.133,0.999,-0.002,2.407,0.173,0
15.221,1.064160951,0.183,0.103,0.938,0.068,0.027,0.1,0.1,0.993,0.025,2.639,0.17,0
16.107,1.061611023,0.186,0.099,0.942,0.067,0.026,0.113,0.113,1.019,0.039,2.842,0.171,0
15.415,1.06259281,0.168,0.095,0.939,0.121,0.024,0.127,0.127,1.733,-0.014,5.087,0.164,0
14.208,1.067756657,0.168,0.082,0.934,0.187,0.025,0.102,0.102,2.554,-0.065,7.451,0.149,0
13.556,1.069694165,0.141,0.074,0.931,0.318,0.023,0.163,0.163,3.878,-0.114,14.099,0.138,0
12.204,1.081403853,0.145,0.074,0.924,0.336,0.026,0.368,0.368,2.801,-0.106,13.029,0.131,0
11.368,1.083204255,0.108,0.081,0.919,0.333,0.023,0.465,0.465,2.206,0.057,14.448,0.134,0
11.704,1.086773719,0.125,0.083,0.921,0.303,0.025,0.5,0.499,1.918,0.032,12.326,0.138,0
12.102,1.083154865,0.132,0.085,0.923,0.263,0.026,0.416,0.414,2.008,0.029,10.403,0.14,0
11.937,1.080951523,0.093,0.088,0.922,0.255,0.024,0.37,0.368,2.075,-0.014,10.57,0.144,0
11.247,1.086300975,0.109,0.087,0.918,0.258,0.028,0.349,0.348,2.05,-0.016,9.067,0.139,0
10.619,1.092015004,0.098,0.091,0.914,0.251,0.024,0.409,0.409,1.717,0.054,10.371,0.139,0
8.633,1.102762025,0.093,0.093,0.896,0.231,0.026,0.354,0.353,1.437,0.015,8.502,0.155,0
7.408,1.132932585,0.093,0.076,0.881,0.199,0.026,0.271,0.271,1.219,0.187,7.343,0.143,0
9.217,1.119491795,0.126,0.069,0.902,0.121,0.032,0.228,0.228,0.951,0.075,3.791,0.122,0
11.77,1.091495718,0.214,0.066,0.922,0.117,0.035,0.232,0.232,1.149,-0.021,3.414,0.114,0
12.544,1.091029103,0.244,0.07,0.926,0.109,0.038,0.248,0.248,1.109,0.029,2.889,0.117,0
14.199,1.073032961,0.255,0.074,0.934,0.13,0.036,0.3,0.3,1.38,0.024,3.589,0.123,0
13.746,1.073019809,0.275,0.079,0.932,0.132,0.036,0.367,0.367,1.227,0.021,3.669,0.129,0
12.706,1.077165397,0.257,0.079,0.927,0.135,0.035,0.326,0.326,1.249,0.024,3.814,0.129,0
12.819,1.079286289,0.176,0.064,0.928,0.123,0.028,0.249,0.249,1.272,0.019,4.551,0.123,0
11.969,1.077783172,0.196,0.06,0.923,0.142,0.03,0.194,0.194,1.487,0.026,4.821,0.141,0
12.046,1.083456741,0.159,0.049,0.923,0.145,0.026,0.03,0.03,1.839,0.017,5.734,0.125,0
12.634,1.078066688,0.164,0.045,0.927,0.106,0.024,0.151,0.151,1.222,0.018,4.49,0.112,0
12.618,1.080403601,0.15,0.043,0.927,0.072,0.022,0.14,0.14,0.849,0.018,3.256,0.103,0
12.907,1.077413744,0.158,0.041,0.928,0.065,0.023,0.249,0.249,0.678,0.019,2.908,0.095,0
12.994,1.076833427,0.149,0.041,0.929,0.058,0.022,0.247,0.247,0.609,0.015,2.614,0.086,0
12.764,1.077849152,0.16,0.041,0.927,0.054,0.023,0.247,0.247,0.557,0.016,2.374,0.079,0
13.054,1.075764782,0.157,0.04,0.929,0.046,0.022,0.247,0.247,0.491,0.015,2.16,0.074,0
12.739,1.077685168,0.169,0.041,0.927,0.043,0.021,0.2,0.2,0.473,0.011,2.005,0.072,0
12.675,1.079882719,0.175,0.044,0.927,0.042,0.022,0.196,0.196,0.458,0.02,1.911,0.072,0
13.36,1.076557661,0.129,0.039,0.93,0.043,0.016,0.103,0.103,0.547,0.014,2.677,0.066,0
13.908,1.071480405,0.169,0.032,0.933,0.031,0.019,0.087,0.087,0.427,0.008,1.716,0.059,1
19.842,1.050401851,0.087,0.096,0.952,0.185,0.016,0.275,0.275,2.795,0.041,12.716,0.173,0
12.351,1.080962999,0.115,0.104,0.925,0.04,0.02,0.134,0.134,0.464,0.142,2.408,0.175,0
13.325,1.075047277,0.177,0.147,0.93,0.133,0.027,0.283,0.283,1.365,-0.061,5.956,0.235,0
16.816,1.063542527,0.025,0.109,0.944,0.109,0.012,0.432,0.644,1.651,0.042,9.565,0.165,0
18.261,1.051219631,0.063,0.115,0.948,0.095,0.013,0.424,0.657,1.632,0.031,7.252,0.164,0
18.999,1.051777531,-0.25,0.111,0.95,0.093,0.002,0.42,0.594,1.523,0.022,42.229,0.162,0
27.816,1.037138947,-1.026,0.113,0.965,0.153,-0.017,0.384,0.384,2.721,-0.117,-8.613,0.179,0
13.443,1.096652194,-0.582,0.082,0.931,0.122,-0.021,0.046,0.482,5.413,-0.011,-5.728,0.142,0
35.265,1.042266587,-1.063,0.092,0.972,0.093,-0.011,0.086,0.086,3.077,-0.013,-8.164,0.162,0
23.63,1.035816457,0.052,0.087,0.959,0.109,0.022,0.079,0.079,2.477,-0.127,5.394,0.154,0
21.204,1.045703715,0.049,0.079,0.955,0.139,0.021,0.067,0.067,2.869,-0.017,6.544,0.151,0
16.276,1.042278372,-0.093,0.049,0.942,0.281,-0.013,0.53,0.53,2.284,-0.15,-21.967,0.104,0
7.556,1.135971459,-0.064,0.08,0.883,0.124,0.004,0.322,0.418,0.938,0.319,27.159,0.127,0
7.121,1.134920119,-0.005,0.067,0.877,0.018,0.014,0.109,0.117,0.138,0.055,1.206,0.112,0
10.083,1.098037953,0.08,0.107,0.91,0.054,0.036,0.296,0.296,0.418,-0.054,1.604,0.169,0
11.103,1.09690028,0.099,0.089,0.917,0.05,0.038,0.337,0.337,0.404,0.019,1.546,0.135,0
11.508,1.100657034,0.18,0.1,0.92,0.062,0.038,0.395,0.395,0.471,0.038,2.149,0.145,0
12.442,1.085473139,0.364,0.236,0.926,0.06,0.096,0.383,0.383,0.499,-0.001,0.651,0.316,0
11.241,1.077387039,0.179,0.086,0.918,0.063,0.041,0.332,0.332,0.515,0.037,1.806,0.115,0
9.296,1.102792082,0.118,0.071,0.903,0.059,0.026,0.249,0.249,0.458,0.001,2.312,0.096,0
15.588,1.07916702,0.118,0.073,0.932,0.157,0.02,0.33,0.33,1.634,0.038,9.582,0.142,0
18.423,1.065451355,0.129,0.098,0.942,0.148,0.018,0.4,0.416,1.79,0.054,8.403,0.187,0
16.121,1.065017167,0.096,0.093,0.94,0.144,0.014,0.434,0.434,1.396,-0.056,9.901,0.168,0
15.398,1.061960982,0.08,0.083,0.939,0.15,0.015,0.44,0.44,1.38,0.104,10.338,0.166,0
16.861,1.06575047,0.083,0.084,0.944,0.206,0.016,0.429,0.429,2.104,-0.077,14.064,0.18,0
17.894,1.056373582,0.108,0.099,0.947,0.196,0.017,0.458,0.458,2.01,0.108,11.4,0.2,0
18.947,1.053855104,0.134,0.12,0.95,0.211,0.02,0.439,0.439,2.362,-0.065,10.937,0.236,0
21.016,1.049516719,0.152,0.146,0.955,0.254,0.021,0.508,0.893,4.832,-0.062,12.945,0.279,0
20.071,1.047967921,0.147,0.179,0.953,0.223,0.019,0.507,0.892,4.077,0.024,11.864,0.325,0
19.558,1.051324251,0.144,0.16,0.951,0.221,0.021,0.494,0.869,4.033,0.011,11.032,0.277,0
19.164,1.050858971,0.156,0.139,0.95,0.223,0.022,0.599,1.346,4.049,-0.026,10.401,0.237,0
18.07,1.05436284,0.123,0.147,0.948,0.2,0.021,0.581,1.259,3.464,-0.008,9.951,0.235,0
17.404,1.056735556,0.179,0.156,0.946,0.211,0.026,0.539,1.051,3.494,0.053,8.561,0.236,0
18.339,1.054974393,0.164,0.117,0.948,0.256,0.024,0.647,1.634,4.412,-0.072,11.234,0.169,0
16.928,1.054818027,0.082,0.128,0.944,0.259,0.016,0.625,1.366,3.805,-0.046,16.466,0.181,0
17.309,1.054032571,0.123,0.145,0.945,0.269,0.019,0.627,1.382,4.037,-0.008,14.539,0.204,0
15.981,1.061373821,0.076,0.172,0.941,0.247,0.016,0.619,1.356,3.493,-0.002,15.866,0.239,0
17.415,1.05654066,-0.116,0.169,0.946,0.16,0.01,0.552,1.031,2.468,0.167,15.76,0.272,0
19.53,1.053635485,-0.234,0.143,0.951,0.116,0.008,0.569,1.111,2.001,-0.024,13.91,0.218,0
16.59,1.051923564,0.162,0.175,0.943,0.137,0.024,0.554,1.078,2.098,-0.094,5.628,0.264,0
13.039,1.074068104,0.123,0.114,0.929,0.142,0.029,0.359,0.359,1.283,0.081,5.099,0.162,0
13.256,1.077280327,0.176,0.098,0.93,0.207,0.029,0.404,0.404,1.764,-0.033,7.441,0.142,0
12.264,1.075732742,0.225,0.133,0.925,0.225,0.035,0.612,1.199,2.27,-0.015,6.404,0.194,0
11.775,1.085941438,0.194,0.122,0.922,0.214,0.04,0.385,0.385,1.681,-0.039,5.762,0.186,0
12.87,1.086000139,0.197,0.1,0.928,0.227,0.033,0.466,0.466,1.685,0.102,7.055,0.161,0
13.914,1.071298215,0.185,0.103,0.933,0.238,0.031,0.686,0.686,1.116,-0.014,7.934,0.168,0
14.362,1.070120531,0.164,0.106,0.935,0.254,0.03,0.749,0.749,0.981,0.078,8.728,0.187,0
22.144,1.052237117,0.119,0.07,0.948,0.165,0.014,0.27,0.27,2.959,0.023,13.048,0.128,0
22.018,1.055246627,0.115,0.089,0.948,0.155,0.015,0.368,0.389,2.395,-0.05,10.308,0.154,0
20.669,1.05632199,0.107,0.086,0.952,0.131,0.015,0.322,0.322,1.931,-0.017,8.831,0.156,0
19.743,1.049665016,0.115,0.078,0.952,0.127,0.016,0.321,0.321,1.789,0.037,7.986,0.16,0
21.147,1.049285339,0.131,0.073,0.955,0.167,0.017,0.442,0.442,2.059,0.026,10.072,0.164,0
20.934,1.051435517,0.141,0.085,0.954,0.188,0.017,0.436,0.436,2.324,0.001,11.07,0.174,0
19.865,1.051009406,0.174,0.102,0.952,0.204,0.02,0.342,0.342,2.797,0.018,10.576,0.201,0
19.603,1.047871158,0.223,0.131,0.951,0.166,0.026,0.302,0.338,2.67,0.062,7.18,0.257,0
18.409,1.051109271,0.179,0.146,0.948,0.13,0.022,0.3,0.396,2.334,0.039,6.154,0.271,0
20.049,1.050237692,0.164,0.14,0.952,0.146,0.021,0.257,0.324,2.877,0.112,7.173,0.255,0
19.841,1.052451012,0.167,0.111,0.952,0.132,0.021,0.193,0.226,2.597,-0.006,6.634,0.191,0
19.81,1.049424747,0.243,0.145,0.952,0.143,0.029,0.261,0.343,2.897,0.011,5.9,0.238,0
18.506,1.052900187,0.187,0.115,0.949,0.155,0.024,0.262,0.335,2.848,-0.021,6.748,0.179,0
17.334,1.050197593,0.207,0.105,0.945,0.134,0.027,0.31,0.426,2.327,0.005,5.522,0.156,0
17.946,1.054031227,0.136,0.095,0.947,0.151,0.019,0.245,0.245,2.153,-0.034,7.981,0.13,0
18.703,1.05215248,0.153,0.102,0.949,0.177,0.02,0.257,0.257,2.596,-0.063,8.91,0.136,0
18.24,1.053699387,0.121,0.114,0.948,0.165,0.017,0.26,0.26,2.352,-0.025,9.973,0.147,0
16.501,1.060602079,0.173,0.124,0.943,0.219,0.021,0.164,0.164,3.21,0.027,10.884,0.251,0
15.691,1.063731356,0.167,0.121,0.94,0.266,0.024,0.143,0.143,3.8,-0.048,11.87,0.23,0
17.982,1.052963999,0.173,0.109,0.947,0.234,0.022,0.149,0.149,3.775,-0.034,10.991,0.182,0
16.076,1.060876911,0.173,0.108,0.941,0.179,0.025,0.13,0.13,2.657,0.033,7.831,0.167,0
16.895,1.059586281,0.171,0.099,0.944,0.189,0.023,0.234,0.234,2.596,0.008,8.799,0.156,0
16.415,1.053965004,0.166,0.107,0.92,0.168,0.025,0.245,0.245,2.263,-0.066,7.143,0.16,0
15.512,1.060047808,0.139,0.103,0.928,0.183,0.023,0.237,0.237,2.336,-0.052,8.147,0.152,0
15.421,1.062583307,0.159,0.112,0.939,0.177,0.024,0.216,0.216,2.284,0.021,7.457,0.167,0
15.853,1.067139783,-0.008,0.11,0.941,0.215,0.012,0.195,0.195,2.913,0.012,17.731,0.175,0
16.942,1.060979036,-0.135,0.106,0.944,0.14,0.014,0.183,0.183,2.05,0.047,9.59,0.178,0
16.387,1.056502418,-0.002,0.098,0.942,0.141,0.023,0.189,0.189,1.985,0.017,6.209,0.168,0
11.603,1.078648474,0.194,0.101,0.921,0.125,0.038,0.249,0.249,1.186,0.041,3.351,0.181,0
10.458,1.09424246,0.183,0.083,0.913,0.183,0.032,0.147,0.147,1.79,-0.086,6.21,0.156,0
10.439,1.094983588,0.124,0.087,0.913,0.226,0.03,0.176,0.176,2.125,-0.066,7.839,0.164,0
18.054,1.066965429,0.16,0.08,0.938,0.077,0.023,0.322,0.322,0.997,0.025,4.057,0.127,0
15.62,1.076039761,0.136,0.081,0.932,0.08,0.027,0.251,0.251,0.987,0.012,4.307,0.12,0
17.632,1.066954981,0.14,0.088,0.939,0.136,0.026,0.508,0.508,1.272,-0.021,6.752,0.127,0
16.189,1.067242163,0.132,0.103,0.94,0.19,0.024,0.48,0.49,1.72,-0.059,8.164,0.146,0
15.304,1.070471105,0.131,0.103,0.939,0.178,0.023,0.479,0.479,1.517,0.041,7.783,0.152,0
15.014,1.067875793,0.117,0.099,0.938,0.165,0.022,0.486,0.486,1.353,0.008,7.791,0.146,0
16.293,1.062486086,0.067,0.094,0.942,0.17,0.019,0.486,0.486,1.508,-0.017,9.116,0.137,0
16.452,1.060011614,0.127,0.097,0.943,0.157,0.021,0.544,0.979,2.239,-0.007,7.708,0.139,0
16.088,1.063931938,0.129,0.108,0.941,0.169,0.023,0.496,0.807,2.377,0.021,7.576,0.153,0
14.86,1.069379139,0.101,0.117,0.937,0.179,0.02,0.425,0.633,2.432,-0.052,9.02,0.167,0
15.405,1.067992667,0.087,0.128,0.939,0.181,0.018,0.314,0.409,2.653,0.065,9.971,0.205,0
16.814,1.061143158,0.129,0.135,0.944,0.173,0.021,0.263,0.324,2.788,0.034,8.478,0.217,0
17.255,1.056838503,0.161,0.118,0.945,0.198,0.022,0.209,0.246,3.369,0.113,9.306,0.204,0
16.938,1.056160682,0.174,0.121,0.944,0.181,0.022,0.177,0.203,3.065,0.001,8.358,0.199,0
16.49,1.058670431,0.203,0.119,0.943,0.195,0.027,0.247,0.316,3.298,-0.022,8.087,0.187,0
16.929,1.057016235,0.19,0.107,0.944,0.233,0.025,0.331,0.457,3.858,-0.076,10.033,0.173,0
17.085,1.058967956,0.057,0.1,0.945,0.226,0.015,0.348,0.348,2.663,-0.01,15.375,0.163,0
16.457,1.056778843,0.262,0.113,0.943,0.239,0.029,0.304,0.304,2.904,-0.061,8.389,0.189,0
14.667,1.070287852,0.176,0.116,0.936,0.27,0.027,0.303,0.303,2.948,-0.001,10.278,0.193,0
15.366,1.064023391,0.09,0.118,0.939,0.287,0.02,0.322,0.322,3.186,-0.076,14.199,0.205,0
14.308,1.069012747,0.044,0.114,0.935,0.191,0.023,0.302,0.302,2.038,0.18,8.227,0.217,0
14.011,1.067596138,0.034,0.1,0.933,0.201,0.023,0.283,0.283,2.157,0.017,8.91,0.207,0
12.523,1.073370656,0.185,0.094,0.926,0.254,0.038,0.251,0.251,2.575,-0.015,6.635,0.176,0
10.029,1.088620728,0.159,0.117,0.909,0.207,0.053,0.2,0.2,1.824,0.045,3.827,0.212,0
11.705,1.104023147,0.153,0.11,0.919,0.236,0.043,0.222,0.217,2.282,-0.067,5.496,0.19,0
12.223,1.085427004,0.117,0.094,0.924,0.221,0.03,0.25,0.25,2.197,0.059,7.436,0.172,0
11.331,1.085594255,0.116,0.098,0.919,0.209,0.031,0.284,0.284,1.847,0.036,6.75,0.181,0
27.457,1.044711935,0.144,0.047,0.958,0.059,0.012,0.226,0.226,1.287,0.111,5.731,0.094,0
32.506,1.039966503,0.157,0.074,0.964,0.085,0.012,0.263,0.193,1.54,0.022,7.412,0.146,0
32.268,1.036297514,0.165,0.079,0.97,0.08,0.014,0.271,0.271,1.939,0.04,5.696,0.157,0
30.484,1.031201863,0.16,0.073,0.968,0.076,0.014,0.321,0.321,1.633,0.04,5.589,0.143,0
28.687,1.033872564,0.158,0.069,0.966,0.102,0.014,0.316,0.316,2.072,0.026,7.694,0.137,0
29.289,1.033938885,0.175,0.076,0.967,0.107,0.015,0.306,0.306,2.252,0.002,7.189,0.146,0
29.563,1.033078813,0.185,0.089,0.967,0.114,0.016,0.28,0.28,2.506,0.039,7.586,0.166,0
28.525,1.032996012,0.182,0.11,0.966,0.092,0.015,0.258,0.258,2.02,0.019,6.254,0.195,0
27.828,1.036286767,0.134,0.124,0.965,0.095,0.013,0.233,0.233,2.108,-0.001,7.598,0.214,0
27.691,1.034940726,0.104,0.128,0.965,0.097,0.012,0.313,0.313,1.908,-0.014,8.408,0.209,0
23.421,1.038905512,0.089,0.111,0.959,0.087,0.012,0.301,0.301,1.49,-0.03,7.262,0.176,0
22.415,1.0442606,0.08,0.116,0.957,0.082,0.013,0.369,0.369,1.204,-0.027,6.309,0.17,0
23.093,1.045477563,-0.027,0.119,0.958,0.095,0.01,0.513,0.513,1.112,-0.011,9.75,0.171,0
26.264,1.039888064,-0.206,0.111,0.963,0.101,0.006,0.547,0.547,1.252,0.003,16.654,0.16,0
27.166,1.040319118,-0.305,0.106,0.964,0.102,0.004,0.543,0.541,1.31,-0.02,23.593,0.162,0
25.79,1.036383326,0.16,0.104,0.963,0.1,0.019,0.532,0.532,1.26,0.035,5.3,0.156,0
19.721,1.045846317,0.241,0.119,0.952,0.096,0.027,0.452,0.452,1.09,-0.043,3.516,0.172,0
16.602,1.059358576,0.162,0.116,0.943,0.083,0.023,0.398,0.398,0.876,-0.006,3.725,0.156,0
15.248,1.061538314,0.177,0.11,0.938,0.075,0.026,0.375,0.375,0.764,0.027,2.933,0.152,0
12.314,1.075042347,0.161,0.093,0.925,0.103,0.033,0.469,0.469,0.731,-0.004,3.525,0.135,0
10.382,1.093776868,0.151,0.087,0.912,0.114,0.033,0.495,0.495,0.653,0.054,3.483,0.132,0
10.365,1.100972383,0.149,0.08,0.912,0.125,0.033,0.452,0.452,0.778,-0.007,3.973,0.128,0
10.536,1.096096325,0.158,0.088,0.913,0.148,0.031,0.447,0.447,0.942,0.02,4.813,0.137,0
10.708,1.095286113,0.161,0.091,0.915,0.162,0.032,0.429,0.429,1.081,-0.008,5.183,0.139,0
11.534,1.090040862,0.17,0.092,0.92,0.179,0.032,0.466,0.466,1.195,-0.003,5.6,0.142,0
12.139,1.082543421,0.176,0.094,0.924,0.179,0.032,0.461,0.461,1.271,0.006,5.586,0.151,0
20.868,1.060765753,0.117,0.06,0.944,0.038,0.013,0.165,0.165,0.695,0.03,3.114,0.112,0
21.664,1.057469014,0.115,0.057,0.946,0.047,0.012,0.281,0.281,0.766,0.008,4.102,0.101,0
29.292,1.049970103,0.112,0.064,0.959,0.083,0.01,0.264,0.264,1.613,0.047,7.858,0.116,0
35.972,1.037936244,0.13,0.082,0.966,0.113,0.008,0.329,0.34,2.913,0.018,14.49,0.143,0
29.976,1.036516626,0.121,0.083,0.966,0.103,0.01,0.296,0.296,2.252,0.042,10.408,0.146,0
28.091,1.035530647,0.084,0.066,0.966,0.097,0.008,0.267,0.267,2.067,0.033,12.031,0.126,0
29.308,1.033669205,0.089,0.065,0.967,0.127,0.009,0.258,0.258,2.849,0.011,14.702,0.124,0
28.353,1.036195611,0.117,0.073,0.966,0.168,0.011,0.293,0.293,3.488,-0.064,16.611,0.134,0
29.929,1.034222182,0.148,0.09,0.968,0.217,0.012,0.278,0.278,4.854,0.043,17.974,0.17,0
29.787,1.030926043,0.231,0.115,0.968,0.194,0.016,0.25,0.25,4.471,-0.004,12.455,0.224,0
28.137,1.035096065,0.184,0.124,0.966,0.216,0.012,0.192,0.192,5.079,0.005,18.239,0.248,0
25.337,1.040463887,0.19,0.129,0.962,0.229,0.014,0.18,0.18,4.948,-0.031,16.333,0.246,0
21.463,1.046845921,0.175,0.106,0.955,0.287,0.014,0.211,0.211,5.085,-0.058,21.647,0.194,0
19.314,1.04881779,0.178,0.105,0.951,0.324,0.014,0.347,0.347,4.301,-0.001,23.289,0.203,0
18.315,1.051893563,0.178,0.095,0.948,0.32,0.016,0.403,0.403,3.685,0.034,20.03,0.195,0
20.675,1.05067799,-0.071,0.092,0.954,0.348,0.004,0.485,0.485,3.879,-0.082,88.772,0.2,0
17.408,1.053869012,0.254,0.104,0.946,0.338,0.026,0.451,0.451,3.415,0.089,13.184,0.249,0
17.711,1.064259237,-0.258,0.117,0.947,0.334,-0.005,0.443,0.443,3.486,0.085,-73.493,0.334,0
20.735,1.044788694,0.291,0.136,0.954,0.383,0.024,0.484,0.484,4.296,-0.189,16.283,0.431,0
18.11,1.049924057,0.254,0.116,0.948,0.471,0.024,0.459,0.459,4.871,-0.071,19.79,0.404,0
18.309,1.056352916,0.216,0.096,0.948,0.555,0.023,0.506,0.506,5.289,-0.057,25.096,0.435,0
18.404,1.055493233,0.256,0.091,0.946,0.514,0.027,0.525,0.514,4.646,-0.022,19.377,0.502,0
20.592,1.054800797,0.187,0.074,0.951,0.481,0.022,0.549,0.537,4.584,-0.124,23.175,0.617,0
20.233,1.053811562,0.046,0.078,0.951,0.402,0.013,0.6,0.588,3.354,0.155,31.483,0.734,0
20.753,1.052992872,0.169,0.09,0.952,0.424,0.021,0.646,0.635,3.217,0.086,20.763,0.785,0
22.625,1.047790433,0.189,0.091,0.957,0.42,0.022,0.694,0.692,3.028,-0.091,19.707,0.65,0
27.698,1.042472134,0.02,0.08,0.964,0.416,0.013,0.785,0.778,2.543,0.074,33.863,0.595,0
28.854,1.036567798,-0.033,0.078,0.966,0.412,0.01,0.799,0.794,2.464,0.014,40.797,0.534,0
13.295,1.075219066,0.115,0.075,0.93,0.065,0.019,0.16,0.16,0.784,0.048,4.028,0.145,0
12.505,1.079969071,0.123,0.074,0.926,0.074,0.018,0.146,0.146,0.849,0.022,4.273,0.137,0
12.531,1.079212377,0.126,0.084,0.926,0.098,0.023,0.131,0.131,1.148,0.006,4.434,0.142,0
13.616,1.07429201,0.13,0.097,0.932,0.136,0.025,0.195,0.195,1.594,0.092,5.614,0.189,0
13.267,1.071636863,0.148,0.118,0.93,0.152,0.026,0.165,0.165,1.814,0.022,5.785,0.246,0
13.245,1.073001271,0.1,0.12,0.93,0.144,0.021,0.179,0.179,1.678,0.011,6.946,0.273,0
13.197,1.073273839,0.082,0.106,0.93,0.106,0.015,0.182,0.182,1.229,0.046,7.088,0.249,0
13.092,1.075567038,0.079,0.109,0.929,0.094,0.015,0.178,0.178,1.086,-0.083,6.354,0.226,0
13.917,1.071678408,0.069,0.107,0.933,0.099,0.016,0.187,0.187,1.202,0.012,6.565,0.209,0
15.16,1.062469956,0.077,0.104,0.938,0.121,0.016,0.196,0.196,1.573,0.01,7.827,0.221,0
13.16,1.065283787,0.073,0.092,0.929,0.095,0.019,0.127,0.127,1.171,0.029,5.109,0.19,0
12.472,1.078049747,0.101,0.095,0.926,0.086,0.021,0.086,0.086,1.056,-0.041,4.085,0.177,0
11.585,1.083198238,0.131,0.102,0.921,0.093,0.023,0.028,0.028,1.138,-0.015,4.045,0.175,0
11.308,1.08953093,0.113,0.104,0.919,0.087,0.024,0.041,0.041,1.031,0.027,3.598,0.175,0
13.239,1.075533245,0.101,0.102,0.93,0.086,0.023,0.112,0.112,1.084,0.013,3.794,0.175,0
21.366,1.06071192,0.105,0.062,0.947,0.142,0.016,0.295,0.295,2.067,-0.067,9.071,0.136,0
19.184,1.049950235,0.127,0.074,0.948,0.143,0.015,0.792,1.957,2.471,0.069,9.801,0.163,0
23.328,1.044933942,0.123,0.065,0.957,0.195,0.027,0.375,0.401,3.176,0.11,7.447,0.164,0
20.557,1.043457,0.126,0.065,0.954,0.152,0.018,0.381,0.381,2.029,-0.041,8.398,0.159,0
21.274,1.038403152,0.121,0.06,0.955,0.189,0.019,0.359,0.359,2.7,0.029,10.183,0.142,0
19.446,1.040760188,0.141,0.076,0.951,0.17,0.019,0.312,0.312,2.386,-0.004,9.119,0.172,0
18.748,1.048362835,0.139,0.09,0.949,0.186,0.019,0.275,0.275,2.66,0.017,9.97,0.201,0
20.265,1.046203246,0.168,0.106,0.953,0.219,0.021,0.247,0.247,3.5,0.032,11.213,0.253,0
22.461,1.044520569,0.168,0.129,0.957,0.212,0.018,0.222,0.222,3.878,0.01,12.296,0.325,0
18.366,1.049265633,0.185,0.129,0.948,0.187,0.022,0.21,0.21,2.863,0.046,8.745,0.301,0
15.44,1.053676651,0.108,0.106,0.939,0.202,0.017,0.406,0.622,3.024,-0.061,12.182,0.231,0
14.304,1.071804736,0.067,0.107,0.935,0.179,0.015,0.524,1.014,2.522,0.006,13.368,0.2,0
17.942,1.053206684,0.034,0.101,0.947,0.159,0.012,0.361,0.502,2.679,0.061,13.534,0.202,0
20.139,1.05130734,-0.193,0.092,0.953,0.16,0.003,0.376,0.551,3.091,-0.072,63.493,0.195,0
24.419,1.040265715,-0.298,0.091,0.961,0.157,0.004,0.496,0.875,3.55,-0.025,37.448,0.212,0
25.832,1.041635437,-0.406,0.083,0.963,0.148,0.008,0.625,1.412,3.36,0.036,18.527,0.185,0
13.384,1.070291354,-0.034,0.092,0.93,0.139,0.021,0.358,0.54,1.937,0.051,6.602,0.23,0
13.519,1.070785618,-0.017,0.089,0.931,0.148,0.02,0.397,0.647,2.103,-0.033,7.606,0.263,0
14.012,1.06675993,0.029,0.081,0.933,0.158,0.018,0.064,0.064,2.214,0.065,9.105,0.242,0
13.18,1.068580307,0.071,0.075,0.929,0.139,0.02,0.05,0.05,1.878,-0.058,6.823,0.247,0
11.282,1.079508954,0.096,0.071,0.919,0.113,0.027,0.035,0.035,1.338,0.038,4.32,0.239,0
9.518,1.10707294,0.109,0.086,0.905,0.075,0.025,0.051,0.051,0.749,0.02,3.013,0.173,0
14.827,1.070361076,0.186,0.077,0.929,0.059,0.03,0.326,0.321,0.685,0.011,2.619,0.141,0
14.045,1.078686979,0.138,0.083,0.926,0.066,0.022,0.178,0.182,0.827,0.055,3.014,0.148,0
13.205,1.081207585,0.066,0.082,0.927,0.046,0.013,0.171,0.168,0.539,0.024,3.611,0.159,0
13.056,1.078504905,0.075,0.082,0.928,0.044,0.018,0.198,0.195,0.487,-0.022,2.512,0.172,0
