,leverage_ratio,asset_liabilities,roe,asset_turnover,debt_ratio,debt_ratio2,roa,capitalization_ratio,longtermdebt_invcap,totaldebt_invcap,cash_debt,debt_ebitda,rect_turn,label
233,12.331,1.0772537144063548,0.157,0.069,0.925,0.308,0.03,0.652,0.652,1.432,-0.132,10.467,0.162,0
235,17.381,1.0668769945967729,0.087,0.09,0.9420000000000001,0.08800000000000001,0.017,0.374,0.35700000000000004,0.976,-0.068,5.388,0.168,0
236,18.38,1.0614692004840909,0.13699999999999998,0.094,0.945,0.076,0.019,0.377,0.361,0.882,0.0,4.096,0.16899999999999998,0
237,17.169,1.0648394254280102,0.133,0.105,0.9420000000000001,0.055999999999999994,0.019,0.35700000000000004,0.34299999999999997,0.634,0.018000000000000002,2.927,0.183,0
238,16.335,1.0641051002963182,0.1,0.106,0.9390000000000001,0.063,0.018000000000000002,0.325,0.311,0.71,-0.051,3.588,0.17800000000000002,0
239,15.755,1.061807947057072,0.158,0.078,0.934,0.083,0.019,0.218,0.218,1.25,-0.051,5.782,0.14300000000000002,0
240,14.44,1.0707296788239036,0.11699999999999999,0.08800000000000001,0.9279999999999999,0.048,0.017,0.165,0.166,0.617,0.037000000000000005,2.75,0.161,0
241,12.682,1.085735735103354,0.11800000000000001,0.08800000000000001,0.925,0.03,0.021,0.136,0.136,0.354,0.152,1.413,0.165,0
242,13.13,1.0762709765900305,0.102,0.08,0.929,0.011000000000000001,0.02,0.11199999999999999,0.11199999999999999,0.132,0.069,0.542,0.16899999999999998,0
243,14.503,1.0682968580610968,0.11,0.077,0.935,0.027000000000000003,0.02,0.096,0.096,0.376,-0.036000000000000004,1.395,0.172,0
244,17.79,1.0647965245428115,0.12300000000000001,0.084,0.9470000000000001,0.046,0.021,0.16399999999999998,0.16399999999999998,0.72,0.055,2.424,0.193,0
245,20.313,1.0490649968212085,0.155,0.092,0.953,0.106,0.02,0.201,0.201,1.81,0.046,5.627999999999999,0.21600000000000003,0
246,20.325,1.0476553136448168,0.20199999999999999,0.109,0.953,0.139,0.022000000000000002,0.18,0.18,2.4330000000000003,0.109,6.332000000000001,0.282,0
247,19.509,1.0486874690243329,0.195,0.12300000000000001,0.951,0.153,0.022000000000000002,0.188,0.188,2.543,0.025,7.042000000000001,0.33399999999999996,0
248,17.515,1.05588765682851,0.183,0.124,0.946,0.147,0.024,0.155,0.155,2.302,0.069,6.352,0.354,0
249,14.839,1.0637864127661765,0.159,0.111,0.937,0.10300000000000001,0.023,0.129,0.129,1.419,0.001,4.36,0.303,0
250,15.423,1.0652723960493637,0.158,0.106,0.9390000000000001,0.121,0.023,0.10800000000000001,0.10800000000000001,1.7790000000000001,0.013999999999999999,5.571000000000001,0.285,0
251,16.171,1.0612383256805988,0.158,0.10400000000000001,0.9420000000000001,0.08900000000000001,0.022000000000000002,0.08800000000000001,0.08800000000000001,1.386,0.10800000000000001,4.17,0.256,0
252,16.586,1.057824470568524,0.159,0.094,0.943,0.083,0.022000000000000002,0.06,0.06,1.364,0.046,3.907,0.214,0
253,15.632,1.0666180091725888,0.133,0.09,0.94,0.076,0.022000000000000002,0.042,0.042,1.2109999999999999,-0.019,3.5989999999999998,0.18,0
254,16.312,1.0606487769800597,0.14400000000000002,0.096,0.9420000000000001,0.10400000000000001,0.02,0.099,0.099,1.615,0.013000000000000001,5.18,0.187,0
255,15.366,1.0637229572796785,0.155,0.107,0.9390000000000001,0.106,0.023,0.18100000000000002,0.18100000000000002,1.421,-0.006,4.688,0.19899999999999998,0
256,13.753,1.0685103398011095,0.162,0.107,0.932,0.063,0.024,0.196,0.196,0.745,-0.061,2.637,0.191,0
257,13.837,1.071553166379961,0.109,0.095,0.9309999999999999,0.11199999999999999,0.021,0.17800000000000002,0.175,1.35,0.01,5.893,0.162,0
258,13.687999999999999,1.0789951558600404,0.128,0.092,0.9309999999999999,0.11699999999999999,0.024,0.23800000000000002,0.235,1.2890000000000001,-0.055,4.981,0.175,0
259,12.499,1.0825925861386156,0.131,0.083,0.925,0.14800000000000002,0.025,0.239,0.23600000000000002,1.51,-0.042,6.056,0.16,0
260,12.342,1.0792267750071287,0.14300000000000002,0.081,0.925,0.185,0.027000000000000003,0.311,0.309,1.699,-0.053,7.051,0.14400000000000002,0
261,12.130999999999998,1.0851315118388423,0.15,0.087,0.924,0.226,0.027000000000000003,0.396,0.396,1.795,-0.012,8.722000000000001,0.152,0
262,12.735999999999999,1.0785550396775185,0.17,0.08900000000000001,0.927,0.272,0.027000000000000003,0.439,0.439,2.0980000000000003,-0.047,10.352,0.161,0
263,12.497,1.0814432163703382,0.168,0.09,0.9259999999999999,0.308,0.027999999999999997,0.524,0.524,1.982,0.03,11.491,0.161,0
264,11.707,1.084456156517244,0.158,0.094,0.9209999999999999,0.302,0.027999999999999997,0.49700000000000005,0.496,1.9240000000000002,-0.026000000000000002,11.011,0.16899999999999998,0
265,12.970999999999998,1.0810647931984336,0.16,0.091,0.9279999999999999,0.326,0.027000000000000003,0.514,0.51,2.206,-0.049,12.267999999999999,0.168,0
266,14.093,1.0708079701754751,0.168,0.09699999999999999,0.9329999999999999,0.366,0.027000000000000003,0.54,0.537,2.532,-0.038,14.171,0.17300000000000001,0
267,12.020999999999999,1.076530360886608,0.157,0.094,0.9229999999999999,0.35600000000000004,0.026000000000000002,0.518,0.518,2.235,-0.068,13.68,0.16699999999999998,0
268,13.095999999999998,1.0798613000219979,0.158,0.079,0.929,0.377,0.026000000000000002,0.662,0.662,1.795,0.063,15.077,0.14400000000000002,0
269,12.074000000000002,1.0771894839372278,0.18100000000000002,0.077,0.9229999999999999,0.39399999999999996,0.028999999999999998,0.6609999999999999,0.6609999999999999,1.7480000000000002,-0.002,13.914000000000001,0.136,0
270,12.65,1.0817846263529427,0.17800000000000002,0.069,0.927,0.423,0.027000000000000003,0.722,0.722,1.6030000000000002,-0.016,16.592,0.114,0
271,13.43,1.0751806196951617,0.183,0.07200000000000001,0.9309999999999999,0.433,0.025,0.745,0.745,1.5959999999999999,0.003,17.473,0.11599999999999999,0
272,12.718,1.0763567236649967,0.133,0.079,0.927,0.428,0.023,0.723,0.723,1.625,0.024,18.813,0.124,0
273,11.71,1.0826889154381674,0.11800000000000001,0.076,0.9209999999999999,0.368,0.022000000000000002,0.767,0.767,1.091,0.019,16.605,0.113,0
274,11.225,1.0877305805226942,-0.061,0.078,0.9179999999999999,0.24,0.013999999999999999,0.6859999999999999,0.6859999999999999,0.9229999999999999,0.017,16.008,0.122,0
275,11.35,1.0917741852878404,-0.5329999999999999,0.076,0.919,0.163,-0.006,0.623,0.623,0.7609999999999999,0.035,-24.964000000000002,0.11800000000000001,0
276,10.919,1.078851350856097,0.054000000000000006,0.068,0.9159999999999999,0.188,0.005,0.675,0.675,0.728,0.02,39.789,0.11,0
277,8.925,1.108827790367744,-0.02,0.065,0.899,0.163,0.016,0.565,0.565,0.7020000000000001,0.005,10.237,0.102,0
278,8.232999999999999,1.1172237699321015,0.042,0.062,0.892,0.12,0.021,0.46299999999999997,0.46299999999999997,0.593,0.02,5.6610000000000005,0.096,0
279,7.769,1.1268615035063625,0.122,0.057,0.8859999999999999,0.125,0.015,0.369,0.369,0.691,0.016,8.211,0.086,0
280,6.985,1.148640002534445,-0.015,0.057999999999999996,0.875,0.106,0.015,0.35200000000000004,0.35200000000000004,0.5489999999999999,0.026000000000000002,7.067,0.091,0
281,6.563,1.1480223271362728,0.18,0.059000000000000004,0.868,0.083,0.028999999999999998,0.272,0.272,0.456,0.03,2.845,0.09300000000000001,0
282,6.042999999999999,1.1664912939221328,0.07,0.055,0.858,0.064,0.027999999999999997,0.221,0.221,0.354,0.022000000000000002,2.32,0.091,0
283,6.769,1.1553314324449704,0.039,0.05,0.871,0.05,0.022000000000000002,0.225,0.225,0.302,0.018000000000000002,2.3480000000000003,0.08800000000000001,0
284,7.96,1.1302899628503318,0.08,0.051,0.888,0.044000000000000004,0.027000000000000003,0.22899999999999998,0.22899999999999998,0.3,0.016,1.6740000000000002,0.09699999999999999,0
285,7.86,1.128885910961282,0.113,0.055999999999999994,0.887,0.032,0.031,0.185,0.185,0.23199999999999998,0.02,1.062,0.107,0
286,8.995,1.13051993289593,0.086,0.045,0.9,0.026000000000000002,0.023,0.18100000000000002,0.18100000000000002,0.215,0.015,1.192,0.096,0
287,10.787,1.1006503747505334,0.154,0.039,0.915,0.021,0.027999999999999997,0.18600000000000003,0.18600000000000003,0.201,0.011000000000000001,0.7829999999999999,0.096,1
289,17.394000000000002,1.0574914108987916,0.094,0.09,0.946,0.168,0.016,0.24,0.24,2.355,0.013000000000000001,11.517000000000001,0.16699999999999998,0
290,16.462,1.0607458952542077,0.11199999999999999,0.10400000000000001,0.943,0.17600000000000002,0.019,0.226,0.226,2.38,-0.033,9.337,0.187,0
291,18.195999999999998,1.0549560669725995,0.14300000000000002,0.121,0.948,0.16899999999999998,0.02,0.16399999999999998,0.16399999999999998,2.7110000000000003,0.027000000000000003,9.198,0.21600000000000003,0
292,15.442,1.0603935520752514,0.166,0.10800000000000001,0.9390000000000001,0.174,0.024,0.141,0.141,2.454,-0.044000000000000004,7.3229999999999995,0.165,0
293,15.835,1.0620999534362718,0.165,0.099,0.941,0.14800000000000002,0.019,0.221,0.221,1.9480000000000002,-0.043,9.065,0.146,0
294,16.873,1.0570133677456022,0.07200000000000001,0.109,0.9440000000000001,0.165,0.013999999999999999,0.326,0.326,1.992,0.015,11.677,0.165,0
295,29.136999999999997,1.0562939662469717,-1.2,0.099,0.9670000000000001,0.18100000000000002,-0.019,0.465,0.465,2.918,-0.008,-9.105,0.146,0
296,101.369,1.060112244408493,-1.838,0.095,0.946,0.138,0.001,0.77,0.36700000000000005,1.6269999999999998,-0.059000000000000004,121.881,0.141,0
301,17.55,1.0670837830545061,0.187,0.071,0.937,0.031,0.023,0.275,0.27399999999999997,0.423,0.004,1.443,0.111,0
302,17.559,1.0671172960598254,0.17800000000000002,0.081,0.937,0.049,0.023,0.247,0.245,0.6759999999999999,0.051,1.6969999999999998,0.12300000000000001,0
303,15.712,1.0692193690715543,0.183,0.083,0.938,0.059000000000000004,0.025,0.22899999999999998,0.228,0.76,-0.039,2.407,0.128,0
304,15.544,1.0652384300048388,0.152,0.077,0.9390000000000001,0.043,0.021,0.276,0.27399999999999997,0.517,0.064,2.138,0.129,0
305,16.075,1.0621765759827324,0.16399999999999998,0.076,0.941,0.048,0.021,0.32299999999999995,0.321,0.555,-0.005,2.363,0.13,0
306,16.852,1.0633024399187316,0.17600000000000002,0.08199999999999999,0.9440000000000001,0.045,0.026000000000000002,0.375,0.49700000000000005,0.669,0.021,1.778,0.13699999999999998,0
307,17.34,1.0580571304305386,0.20800000000000002,0.09300000000000001,0.945,0.055999999999999994,0.027000000000000003,0.428,0.638,0.871,0.026000000000000002,2.126,0.151,0
308,16.588,1.0577567693781453,0.20800000000000002,0.11,0.943,0.044000000000000004,0.025,0.358,0.49,0.685,0.037000000000000005,1.849,0.177,0
309,15.125,1.0643464055850531,0.17600000000000002,0.125,0.938,0.055999999999999994,0.023,0.299,0.402,0.847,0.026000000000000002,2.449,0.196,0
310,15.807,1.0608188113856385,0.18100000000000002,0.128,0.941,0.049,0.024,0.305,0.41700000000000004,0.779,0.027000000000000003,2.127,0.20800000000000002,0
311,15.162,1.0654962548159537,0.172,0.111,0.938,0.032,0.024,0.28600000000000003,0.381,0.48700000000000004,0.08,1.357,0.193,0
312,15.527999999999999,1.064952977067945,0.151,0.111,0.9390000000000001,0.036000000000000004,0.021,0.284,0.376,0.57,0.10400000000000001,1.82,0.207,0
313,16.021,1.06371343589568,0.16,0.109,0.941,0.044000000000000004,0.021,0.371,0.5670000000000001,0.7120000000000001,-0.011000000000000001,2.189,0.2,0
314,15.877,1.0627386089622752,0.166,0.105,0.941,0.044000000000000004,0.025,0.40299999999999997,0.652,0.722,0.05,1.8559999999999999,0.196,0
315,15.142000000000001,1.0638982411883326,0.166,0.091,0.938,0.06,0.023,0.132,0.132,0.838,0.052000000000000005,2.696,0.161,0
316,15.354000000000001,1.063327628815668,0.205,0.10099999999999999,0.9390000000000001,0.07,0.03,0.133,0.133,0.9990000000000001,-0.002,2.407,0.17300000000000001,0
317,15.220999999999998,1.0641609513238852,0.183,0.10300000000000001,0.938,0.068,0.027000000000000003,0.1,0.1,0.993,0.025,2.639,0.17,0
318,16.107,1.061611022939013,0.18600000000000003,0.099,0.9420000000000001,0.067,0.026000000000000002,0.113,0.113,1.0190000000000001,0.039,2.842,0.171,0
319,15.415,1.0625928098863193,0.168,0.095,0.9390000000000001,0.121,0.024,0.127,0.127,1.733,-0.013999999999999999,5.087,0.16399999999999998,0
320,14.208,1.0677566566469794,0.168,0.08199999999999999,0.934,0.187,0.025,0.102,0.102,2.5540000000000003,-0.065,7.4510000000000005,0.149,0
321,13.556,1.0696941647383627,0.141,0.07400000000000001,0.9309999999999999,0.318,0.023,0.163,0.163,3.878,-0.114,14.099,0.138,0
322,12.204,1.081403852828879,0.145,0.07400000000000001,0.924,0.336,0.026000000000000002,0.368,0.368,2.801,-0.106,13.029000000000002,0.131,0
323,11.368,1.083204255431212,0.10800000000000001,0.081,0.919,0.33299999999999996,0.023,0.465,0.465,2.206,0.057,14.448,0.134,0
324,11.704,1.0867737185817627,0.125,0.083,0.9209999999999999,0.303,0.025,0.5,0.499,1.9180000000000001,0.032,12.325999999999999,0.138,0
325,12.102,1.0831548654410468,0.132,0.085,0.9229999999999999,0.263,0.026000000000000002,0.41600000000000004,0.414,2.008,0.028999999999999998,10.402999999999999,0.14,0
326,11.937000000000001,1.0809515227969004,0.09300000000000001,0.08800000000000001,0.922,0.255,0.024,0.37,0.368,2.075,-0.013999999999999999,10.57,0.14400000000000002,0
327,11.247,1.0863009749648698,0.109,0.087,0.9179999999999999,0.258,0.027999999999999997,0.349,0.348,2.05,-0.016,9.067,0.139,0
328,10.619000000000002,1.0920150035353593,0.098,0.091,0.914,0.251,0.024,0.409,0.409,1.7169999999999999,0.054000000000000006,10.370999999999999,0.139,0
329,8.633,1.1027620247020677,0.09300000000000001,0.09300000000000001,0.8959999999999999,0.231,0.026000000000000002,0.354,0.353,1.4369999999999998,0.015,8.502,0.155,0
330,7.4079999999999995,1.1329325850661753,0.09300000000000001,0.076,0.8809999999999999,0.19899999999999998,0.026000000000000002,0.271,0.271,1.219,0.187,7.343,0.14300000000000002,0
331,9.217,1.119491794694976,0.126,0.069,0.902,0.121,0.032,0.228,0.228,0.951,0.075,3.7910000000000004,0.122,0
332,11.77,1.0914957175479307,0.214,0.066,0.922,0.11699999999999999,0.035,0.23199999999999998,0.23199999999999998,1.149,-0.021,3.4139999999999997,0.114,0
333,12.544,1.0910291031851373,0.244,0.07,0.9259999999999999,0.109,0.038,0.248,0.248,1.109,0.028999999999999998,2.889,0.11699999999999999,0
334,14.199000000000002,1.0730329610648595,0.255,0.07400000000000001,0.934,0.13,0.036000000000000004,0.3,0.3,1.38,0.024,3.589,0.12300000000000001,0
335,13.745999999999999,1.0730198088891076,0.275,0.079,0.932,0.132,0.036000000000000004,0.36700000000000005,0.36700000000000005,1.227,0.021,3.6689999999999996,0.129,0
336,12.706,1.077165396767375,0.257,0.079,0.927,0.135,0.035,0.326,0.326,1.249,0.024,3.8139999999999996,0.129,0
337,12.819,1.0792862886353252,0.17600000000000002,0.064,0.9279999999999999,0.12300000000000001,0.027999999999999997,0.249,0.249,1.272,0.019,4.551,0.12300000000000001,0
338,11.969000000000001,1.0777831718328923,0.196,0.06,0.9229999999999999,0.142,0.03,0.19399999999999998,0.19399999999999998,1.4869999999999999,0.026000000000000002,4.821000000000001,0.141,0
339,12.046,1.0834567411713805,0.159,0.049,0.9229999999999999,0.145,0.026000000000000002,0.03,0.03,1.839,0.017,5.734,0.125,0
340,12.634,1.078066688446435,0.16399999999999998,0.045,0.927,0.106,0.024,0.151,0.151,1.222,0.018000000000000002,4.49,0.11199999999999999,0
341,12.618,1.0804036010273943,0.15,0.043,0.927,0.07200000000000001,0.022000000000000002,0.14,0.14,0.8490000000000001,0.018000000000000002,3.2560000000000002,0.10300000000000001,0
342,12.907,1.0774137443560063,0.158,0.040999999999999995,0.9279999999999999,0.065,0.023,0.249,0.249,0.6779999999999999,0.019,2.908,0.095,0
343,12.994000000000002,1.076833427492124,0.149,0.040999999999999995,0.929,0.057999999999999996,0.022000000000000002,0.247,0.247,0.609,0.015,2.614,0.086,0
344,12.764000000000001,1.0778491523253482,0.16,0.040999999999999995,0.927,0.054000000000000006,0.023,0.247,0.247,0.557,0.016,2.374,0.079,0
345,13.054,1.0757647824677463,0.157,0.04,0.929,0.046,0.022000000000000002,0.247,0.247,0.491,0.015,2.16,0.07400000000000001,0
346,12.739,1.077685167807853,0.16899999999999998,0.040999999999999995,0.927,0.043,0.021,0.2,0.2,0.473,0.011000000000000001,2.005,0.07200000000000001,0
347,12.675,1.0798827194189082,0.175,0.044000000000000004,0.927,0.042,0.022000000000000002,0.196,0.196,0.45799999999999996,0.02,1.911,0.07200000000000001,0
348,13.36,1.0765576609776957,0.129,0.039,0.93,0.043,0.016,0.10300000000000001,0.10300000000000001,0.547,0.013999999999999999,2.677,0.066,0
349,13.908,1.0714804049519833,0.16899999999999998,0.032,0.9329999999999999,0.031,0.019,0.087,0.087,0.42700000000000005,0.008,1.716,0.059000000000000004,1
351,19.842,1.050401850588689,0.087,0.096,0.9520000000000001,0.185,0.016,0.275,0.275,2.795,0.040999999999999995,12.716,0.17300000000000001,0
352,12.350999999999999,1.0809629991617933,0.115,0.10400000000000001,0.925,0.04,0.02,0.134,0.134,0.46399999999999997,0.142,2.408,0.175,0
353,13.325,1.0750472768821393,0.177,0.147,0.93,0.133,0.027000000000000003,0.28300000000000003,0.28300000000000003,1.365,-0.061,5.956,0.235,0
354,16.816,1.0635425269776533,0.025,0.109,0.9440000000000001,0.109,0.012,0.43200000000000005,0.644,1.651,0.042,9.565,0.165,0
355,18.261,1.0512196305362136,0.063,0.115,0.948,0.095,0.013000000000000001,0.424,0.657,1.632,0.031,7.252000000000001,0.16399999999999998,0
356,18.999000000000002,1.0517775306793304,-0.25,0.111,0.95,0.09300000000000001,0.002,0.42,0.594,1.5230000000000001,0.022000000000000002,42.229,0.162,0
357,27.816,1.0371389465735321,-1.026,0.113,0.965,0.153,-0.017,0.384,0.384,2.721,-0.11699999999999999,-8.613,0.179,0
359,13.443,1.096652194117223,-0.5820000000000001,0.08199999999999999,0.9309999999999999,0.122,-0.021,0.046,0.48200000000000004,5.412999999999999,-0.011000000000000001,-5.728,0.142,0
360,35.265,1.0422665872692514,-1.063,0.092,0.972,0.09300000000000001,-0.011000000000000001,0.086,0.086,3.077,-0.013000000000000001,-8.164,0.162,0
363,23.63,1.0358164571989055,0.052000000000000005,0.087,0.9590000000000001,0.109,0.022000000000000002,0.079,0.079,2.477,-0.127,5.394,0.154,0
364,21.204,1.0457037147429875,0.049,0.079,0.955,0.139,0.021,0.067,0.067,2.8689999999999998,-0.017,6.544,0.151,0
365,16.276,1.0422783722034972,-0.09300000000000001,0.049,0.9420000000000001,0.281,-0.013000000000000001,0.53,0.53,2.2840000000000003,-0.15,-21.967,0.10400000000000001,0
366,7.556,1.1359714594831483,-0.064,0.08,0.883,0.124,0.004,0.322,0.418,0.938,0.319,27.159000000000002,0.127,0
367,7.121,1.1349201186262319,-0.005,0.067,0.877,0.018000000000000002,0.013999999999999999,0.109,0.11699999999999999,0.138,0.055,1.206,0.11199999999999999,0
368,10.083,1.0980379531965208,0.08,0.107,0.91,0.054000000000000006,0.036000000000000004,0.29600000000000004,0.29600000000000004,0.418,-0.054000000000000006,1.604,0.16899999999999998,0
369,11.103,1.096900280024891,0.099,0.08900000000000001,0.917,0.05,0.038,0.337,0.337,0.40399999999999997,0.019,1.546,0.135,0
370,11.508,1.1006570338392299,0.18,0.1,0.92,0.062,0.038,0.395,0.395,0.47100000000000003,0.038,2.149,0.145,0
371,12.442,1.0854731386641012,0.364,0.23600000000000002,0.9259999999999999,0.06,0.096,0.38299999999999995,0.38299999999999995,0.499,-0.001,0.6509999999999999,0.316,0
372,11.241,1.0773870393441465,0.179,0.086,0.9179999999999999,0.063,0.040999999999999995,0.332,0.332,0.515,0.037000000000000005,1.806,0.115,0
373,9.296,1.1027920816263888,0.11800000000000001,0.071,0.903,0.059000000000000004,0.026000000000000002,0.249,0.249,0.45799999999999996,0.001,2.312,0.096,0
376,15.588,1.079167019660698,0.11800000000000001,0.073,0.932,0.157,0.02,0.33,0.33,1.6340000000000001,0.038,9.582,0.142,0
377,18.423,1.0654513548505258,0.129,0.098,0.9420000000000001,0.14800000000000002,0.018000000000000002,0.4,0.41600000000000004,1.79,0.054000000000000006,8.402999999999999,0.187,0
378,16.121,1.0650171667750579,0.096,0.09300000000000001,0.94,0.14400000000000002,0.013999999999999999,0.434,0.434,1.396,-0.055999999999999994,9.901,0.168,0
379,15.398,1.061960981854422,0.08,0.083,0.9390000000000001,0.15,0.015,0.44,0.44,1.38,0.10400000000000001,10.338,0.166,0
380,16.861,1.0657504699489733,0.083,0.084,0.9440000000000001,0.20600000000000002,0.016,0.429,0.429,2.104,-0.077,14.064,0.18,0
381,17.894000000000002,1.0563735822569142,0.10800000000000001,0.099,0.9470000000000001,0.196,0.017,0.45799999999999996,0.45799999999999996,2.01,0.10800000000000001,11.4,0.2,0
382,18.947,1.0538551041809148,0.134,0.12,0.95,0.21100000000000002,0.02,0.439,0.439,2.362,-0.065,10.937000000000001,0.23600000000000002,0
383,21.016,1.0495167192788977,0.152,0.146,0.955,0.254,0.021,0.508,0.893,4.832,-0.062,12.945,0.27899999999999997,0
384,20.070999999999998,1.0479679211570336,0.147,0.179,0.953,0.223,0.019,0.507,0.892,4.077,0.024,11.864,0.325,0
